prompt_id,entropy,latency,tokens_used,correct,llm_answer,ground_truth,avg_au,avg_eu
prompt908,0.0,15.711195707321167,75,yes,14,14,,
prompt909,,11.57493782043457,56,buggy,None,38,,
prompt910,0.0,29.788251161575317,137,yes,700,700,,
prompt911,0.0,29.97754216194153,135,no,100,64,,
prompt912,0.0,9.349120855331421,45,no,8,6,,
prompt913,0.0,21.52353286743164,96,no,18,6,,
prompt914,,15.304936408996582,72,buggy,None,3,,
prompt915,0.0,32.08787393569946,146,yes,23,23,,
prompt916,0.0,56.55132865905762,233,no,11,14,,
prompt917,0.3235233224953656,14.009510040283203,67,no,13.356213,12,3.4041341145833335,0.09684244791666667
prompt918,0.0,16.42476201057434,77,no,12,56,,
prompt919,,36.05657982826233,157,buggy,None,90,,
prompt920,,49.43832492828369,208,buggy,None,47,,
prompt921,,23.04381251335144,107,buggy,None,4,,
prompt922,0.0,20.733697652816772,97,no,5,60,,
prompt923,,20.559792041778564,92,buggy,None,2,,
prompt924,,41.9734628200531,176,buggy,None,12,,
prompt925,0.0,29.83741807937622,131,yes,2000,2000,,
prompt926,,175.05005764961243,604,buggy,None,1,,
prompt927,,55.50284814834595,232,buggy,None,85000,,
prompt928,0.0,17.045600652694702,76,no,39,60,,
prompt929,,17.64319610595703,83,buggy,None,60,,
prompt930,,27.566570520401,121,buggy,None,14,,
prompt931,,2.046631336212158,9,buggy,None,50,,
prompt932,,146.18389892578125,545,buggy,None,24,,
prompt933,,46.29998207092285,200,buggy,None,15,,
prompt934,0.0,22.741255521774292,101,yes,410,410,,
prompt935,,0.2718935012817383,0,buggy,None,64800,,
prompt936,0.0,43.34666562080383,179,no,840,250,,
prompt937,,8.724869966506958,41,buggy,None,159,,
prompt938,,29.4410457611084,132,buggy,None,4,,
prompt939,0.0,13.749373197555542,61,no,235,650,,
prompt940,0.0,29.59708333015442,134,yes,280,280,,
prompt941,0.0,22.007184743881226,98,no,41,842,,
prompt942,0.0,36.78480911254883,164,no,178.75,205,,
prompt943,,86.2171618938446,354,buggy,None,50,,
prompt944,0.13180089912529624,40.55731987953186,178,yes,34.0,34,0.67578125,0.057647705078125
prompt945,,1.3717360496520996,5,buggy,None,17,,
prompt946,,2.4448089599609375,11,buggy,None,450,,
prompt947,,15.40134334564209,71,buggy,None,13,,
prompt948,,35.153892040252686,153,buggy,None,15,,
prompt949,0.0,15.534589290618896,75,yes,42,42,,
prompt950,0.0,16.928086280822754,78,no,20,5,,
prompt951,,1.8466846942901611,8,buggy,None,300,,
prompt952,0.3315568672099025,64.51750946044922,274,no,450,360,0.677734375,0.05755615234375
prompt953,0.2734903838015021,89.20319247245789,351,no,188.7,452,1.0345052083333333,0.059906005859375
prompt954,,4.4470438957214355,21,buggy,None,34,,
prompt955,,40.55077242851257,180,buggy,None,100,,
prompt956,0.0,27.03955578804016,124,no,3,1,,
prompt957,0.0,33.70186114311218,153,no,7.5,45,,
prompt958,0.0,18.125455617904663,83,no,72,40,,
prompt959,0.0,50.37534236907959,207,no,36,7,,
prompt960,0.28232548930272366,16.283527612686157,71,no,5,11,1.7373046875,0.08160400390625
prompt961,,47.02573013305664,202,buggy,None,225,,
prompt962,,34.76537799835205,157,buggy,None,1000,,
prompt963,0.0,32.90459752082825,146,no,339,147,,
prompt964,0.0,27.542428016662598,126,yes,200,200,,
prompt965,,25.20866870880127,107,buggy,None,374,,
prompt966,0.0,19.834983348846436,87,no,512,48,,
prompt967,0.0,24.34936261177063,113,no,28,30,,
prompt968,,247.16787219047546,800,buggy,None,227,,
prompt969,0.0,43.549458265304565,193,no,6600,1800,,
prompt970,,41.465381383895874,187,buggy,None,33,,
prompt971,,43.115612268447876,191,buggy,None,100,,
prompt972,,33.14212417602539,148,buggy,None,120,,
prompt973,0.8214114591540517,11.03616189956665,54,no,50,79,2.4150390625,0.070343017578125
prompt974,0.0,25.242422580718994,114,yes,5,5,,
prompt975,0.43640115985099426,16.79592490196228,79,no,30,20,0.6796875,0.050079345703125
prompt976,,1.8065075874328613,7,buggy,None,540,,
prompt977,0.23598771355945614,15.602921962738037,72,yes,4,4,2.021484375,0.08624267578125
prompt978,0.0,14.318780660629272,69,yes,160,160,,
prompt979,,32.56512475013733,148,buggy,None,50,,
prompt980,,32.53083395957947,146,buggy,None,90,,
prompt981,0.0,20.662263870239258,95,yes,7,7,,
prompt982,0.1381584785726816,22.949629306793213,103,no,22,12,0.67578125,0.054656982421875
prompt983,,21.464503288269043,101,buggy,None,15,,
prompt984,0.8447285142767604,2.6291182041168213,11,no,5196,342,2.6220703125,0.0742950439453125
prompt985,,38.7173957824707,177,buggy,None,63,,
prompt986,,0.8595986366271973,3,buggy,None,70,,
prompt987,0.9833995466537335,44.0255126953125,190,no,8,3,0.6796875,0.052337646484375
prompt988,,62.357866525650024,263,buggy,None,6,,
prompt989,0.0,22.203906536102295,103,no,25,45,,
prompt990,,16.516295433044434,73,buggy,None,14,,
prompt991,0.0,18.080256700515747,82,no,135,15,,
prompt992,0.6947427917995104,2.2943198680877686,10,no,48,52,2.21875,0.07086181640625
prompt993,,228.65915894508362,768,buggy,None,11,,
prompt994,,1.8183166980743408,7,buggy,None,2,,
prompt995,0.0,19.441282033920288,91,yes,12,12,,
prompt996,,38.309420347213745,168,buggy,None,3,,
prompt997,0.0,240.42725324630737,800,no,62,6600,,
prompt998,,32.6258442401886,144,buggy,None,50,,
prompt999,,35.153576135635376,159,buggy,None,25,,
prompt1000,0.0,21.379335165023804,95,no,181,1,,
prompt1001,0.12198037345555635,4.026814937591553,17,no,300,2,5.1015625,0.14208984375
prompt1002,,23.60121512413025,109,buggy,None,8,,
prompt1003,0.0,26.08542776107788,118,no,150,480,,
prompt1004,0.0,10.991487503051758,51,yes,8,8,,
prompt1005,,18.902610540390015,87,buggy,None,1490,,
prompt1006,,38.66242003440857,163,buggy,None,826,,
prompt1007,,233.90481233596802,800,buggy,None,34,,
prompt1008,0.0,21.971941709518433,102,yes,230,230,,
prompt1009,0.0,58.324660778045654,242,no,1125,1875,,
prompt1010,0.26471324950516767,29.54796051979065,132,no,156,5,2.05078125,0.0562744140625
prompt1011,0.0,73.4088523387909,288,yes,6000,6000,,
prompt1012,,4.924110412597656,21,buggy,None,94,,
prompt1013,,19.607494354248047,88,buggy,None,2,,
prompt1014,0.8995723444491368,1.807847023010254,7,no,1,3,2.1640625,0.06280517578125
prompt1015,0.0,17.377691507339478,81,yes,78,78,,
prompt1016,,8.03639531135559,37,buggy,None,138,,
prompt1017,,65.56298446655273,277,buggy,None,45,,
prompt1018,0.0,19.535953044891357,91,yes,60,60,,
prompt1019,0.0,12.676701784133911,57,no,61,98,,
prompt1020,0.17153136791560467,19.17059087753296,90,yes,22,22,1.34375,0.07635498046875
prompt1021,0.0,42.804325103759766,187,no,1818,36,,
prompt1022,,234.56744480133057,800,buggy,None,12,,
prompt1023,0.0,23.233904361724854,107,yes,77,77,,
prompt1024,0.0,25.175078630447388,116,yes,300,300,,
prompt1025,0.0,14.122831106185913,67,no,60,30,,
prompt1026,0.0,58.73270535469055,246,no,27000,43200,,
prompt1027,,25.989736795425415,116,buggy,None,12,,
prompt1028,0.0,24.071311473846436,109,no,100,200,,
prompt1029,,59.78593730926514,240,buggy,None,34,,
prompt1030,0.0,135.9604127407074,499,no,18,24,,
prompt1031,,0.2519071102142334,0,buggy,None,5,,
prompt1032,0.8421290820162485,1.6972556114196777,7,no,30,450,2.3076171875,0.068603515625
prompt1033,0.0,33.89568281173706,153,yes,2,2,,
prompt1034,0.0,27.23991060256958,126,no,134,66,,
prompt1035,0.0,24.25903058052063,106,no,9.6,35,,
prompt1036,0.0,14.771815538406372,69,yes,10,10,,
prompt1037,0.0,23.586923837661743,106,yes,10,10,,
prompt1038,0.0,49.2208251953125,208,no,25,4,,
prompt1039,0.0,12.23125147819519,57,no,40,160,,
prompt1040,0.0,37.86166954040527,169,no,734,736,,
prompt1041,,17.407959699630737,80,buggy,None,101,,
prompt1042,0.0,30.300870895385742,135,yes,3,3,,
prompt1043,0.0,13.388286828994751,63,yes,130000,130000,,
prompt1044,,0.24957060813903809,0,buggy,None,1,,
prompt1045,0.0,21.992856979370117,103,no,200,420,,
prompt1046,,17.764496326446533,84,buggy,None,189,,
prompt1047,0.0,38.096020221710205,166,no,13.5,10,,
prompt1048,,14.571654319763184,68,buggy,None,7400,,
prompt1049,,4.436964273452759,21,buggy,None,20,,
prompt1050,0.0,24.940184831619263,115,no,330,655,,
prompt1051,0.0,31.06581139564514,143,no,450,15,,
prompt1052,,238.11307001113892,800,buggy,None,110,,
prompt1053,0.0,47.33625817298889,198,no,33,55,,
prompt1054,,0.8559393882751465,3,buggy,None,2400,,
prompt1055,0.0,13.395918846130371,64,yes,2304,2304,,
prompt1056,0.0,39.71591544151306,176,yes,156,156,,
prompt1057,,48.16762137413025,213,buggy,None,24,,
prompt1058,0.0,18.289929389953613,84,yes,250,250,,
prompt1059,0.0,35.01229763031006,160,no,120,2,,
prompt1060,0.0,20.215975284576416,92,no,22,31,,
prompt1061,,25.9798264503479,119,buggy,None,58,,
prompt1062,0.0,19.67292308807373,88,no,632,482,,
prompt1063,0.696372506302116,2.446657180786133,11,no,400,320,2.4381510416666665,0.07452392578125
prompt1064,0.0,22.641029596328735,103,no,327,247,,
prompt1065,0.7787117181593053,25.513984203338623,119,no,88,95,1.96484375,0.061767578125
prompt1066,0.0,31.10293483734131,142,no,11,14,,
prompt1067,0.41650070340904016,22.97219467163086,104,no,210,245,0.677734375,0.0514984130859375
prompt1068,0.17257565546593975,23.54516077041626,106,no,36,24,2.345703125,0.08428955078125
prompt1069,0.0,54.31814980506897,222,no,0,300,,
prompt1070,0.0,17.686981916427612,80,no,12,18,,
prompt1071,0.0,12.723775148391724,57,no,525,251,,
prompt1072,,23.884031295776367,112,buggy,None,85,,
prompt1073,0.0,23.117249488830566,103,no,291,21,,
prompt1074,0.0,25.372126579284668,118,yes,750,750,,
prompt1075,0.0,14.148310899734497,66,no,2,16,,
prompt1076,0.0,19.070375204086304,89,yes,162,162,,
prompt1077,,76.60977387428284,293,buggy,None,145,,
prompt1078,,242.8362991809845,800,buggy,None,8,,
prompt1079,0.6719534274562656,2.0612943172454834,9,yes,10,10,3.8720703125,0.10418701171875
prompt1080,,230.69151759147644,800,buggy,None,72000,,
prompt1081,,211.1083948612213,737,buggy,None,195,,
prompt1082,0.0,11.109405040740967,52,no,4,2,,
prompt1083,0.3710895108873555,50.00780987739563,215,no,104,2,1.8681640625,0.067718505859375
prompt1084,0.0,24.9652042388916,116,no,80,20,,
prompt1085,0.0,13.350048542022705,65,yes,26,26,,
prompt1086,,26.75505042076111,114,buggy,None,131250,,
prompt1087,,32.38503289222717,144,buggy,None,12,,
prompt1088,0.0,38.45596718788147,167,no,20.25,30,,
prompt1089,,3.27174711227417,15,buggy,None,32,,
prompt1090,0.0,16.89534854888916,77,no,10,72,,
prompt1091,0.0,17.125407934188843,80,no,10000,1000,,
prompt1092,0.0,38.838740825653076,167,no,270,1080,,
prompt1093,0.0,24.02304720878601,109,no,48,144,,
prompt1094,,1.1557261943817139,4,buggy,None,25,,
prompt1095,0.0,150.93823051452637,571,no,360,270,,
prompt1096,0.0,19.872289896011353,89,no,60,240,,
prompt1097,0.0,24.228643655776978,111,yes,480,480,,
prompt1098,,26.04285502433777,120,buggy,None,30,,
prompt1099,,144.87577652931213,540,buggy,None,2,,
prompt1100,,232.02894020080566,800,buggy,None,5,,
prompt1101,0.0,11.9383385181427,57,yes,16,16,,
prompt1102,,11.396851062774658,50,buggy,None,113,,
prompt1103,0.0,10.633150815963745,48,no,6,90,,
prompt1104,0.7055164803518759,1.8278932571411133,8,no,22,24,1.9794921875,0.064605712890625
prompt1105,0.0,32.53448009490967,147,no,2.5,40,,
prompt1106,0.0,23.480054140090942,109,yes,5,5,,
prompt1107,,9.383005857467651,46,buggy,None,360,,
prompt1108,0.0,8.65870714187622,41,yes,38,38,,
prompt1109,0.20851451705551943,13.642112731933594,66,no,8,3,0.66796875,0.063720703125
prompt1110,0.6962877916604326,31.822669982910156,141,no,927,60,2.1936848958333335,0.06386311848958333
prompt1111,0.27138587059337455,30.362263441085815,138,no,1,157,1.3466796875,0.07269287109375
prompt1112,,67.9583752155304,290,buggy,None,5,,
prompt1113,0.69597149614807,3.235128879547119,15,no,8311,-3,2.597900390625,0.07709503173828125
prompt1114,0.0,18.410467863082886,87,no,13,8,,
prompt1115,,0.25522685050964355,0,buggy,None,5,,
prompt1116,,2.2279367446899414,10,buggy,None,60,,
prompt1117,0.27931083112335625,13.393835306167603,65,yes,9,9,0.66796875,0.0643310546875
prompt1118,,33.97015333175659,148,buggy,None,5,,
prompt1119,0.0,15.711048603057861,69,no,28,18,,
prompt1120,0.0,15.499767065048218,73,no,280,560,,
prompt1121,,12.63296914100647,61,buggy,None,35,,
prompt1122,0.0,62.94378399848938,258,no,4,18,,
prompt1123,,236.0762073993683,800,buggy,None,105,,
prompt1124,,39.36314296722412,175,buggy,None,64,,
prompt1125,,35.48389458656311,158,buggy,None,90,,
prompt1126,,13.562415599822998,63,buggy,None,50,,
prompt1127,0.0,42.48470497131348,181,no,2.304,750,,
prompt1128,0.0,18.34165120124817,87,no,11,9,,
prompt1129,0.0,27.41433048248291,124,no,18,8,,
prompt1130,,71.67919969558716,292,buggy,None,25,,
prompt1131,,38.43055486679077,169,buggy,None,96,,
prompt1132,,194.64197444915771,697,buggy,None,45000,,
prompt1133,0.0,64.4706609249115,265,no,1200,50,,
prompt1134,,11.543376207351685,55,buggy,None,7,,
prompt1135,0.0,8.261139154434204,40,no,31,32,,
prompt1136,,25.39860486984253,117,buggy,None,26,,
prompt1137,0.8097928910999641,52.077680349349976,217,no,6,68,2.166015625,0.0657958984375
prompt1138,0.7677010654446391,12.040718793869019,55,no,170,700,2.0432942708333335,0.06483968098958333
prompt1139,0.0,40.92728281021118,179,yes,1,1,,
prompt1140,,16.775519132614136,78,buggy,None,27,,
prompt1141,,1.44893217086792,6,buggy,None,20,,
prompt1142,0.0,37.90111041069031,166,no,8,9,,
prompt1143,0.0,14.282737970352173,69,no,60,300,,
prompt1144,0.0,12.955402374267578,61,no,172,34,,
prompt1145,0.0,38.8004105091095,167,no,21,291,,
prompt1146,0.0,25.808095455169678,117,yes,16,16,,
prompt1147,,0.27944207191467285,0,buggy,None,22,,
prompt1148,,11.031880378723145,54,buggy,None,9,,
prompt1149,,16.00913143157959,77,buggy,None,93,,
prompt1150,0.0,11.353137969970703,55,no,6,21,,
prompt1151,,85.61375999450684,357,buggy,None,50,,
prompt1152,0.17822355680758925,31.159832239151,142,no,23,12,0.677734375,0.051361083984375
prompt1153,,48.74064326286316,209,buggy,None,20,,
prompt1154,0.0,11.664875507354736,56,yes,30,30,,
prompt1155,0.0,14.932158946990967,71,no,8,13,,
prompt1156,0.2488935340373106,21.789571523666382,99,yes,120,120,1.078125,0.055572509765625
prompt1157,,32.18178701400757,145,buggy,None,3,,
prompt1158,0.0,16.809295892715454,75,no,420,7300,,
prompt1159,,79.199223279953,326,buggy,None,50,,
prompt1160,0.0,27.199461698532104,124,no,229,1125,,
prompt1161,0.0,12.925885200500488,59,no,40,170,,
prompt1162,,58.320476770401,255,buggy,None,3,,
prompt1163,0.0,13.062492847442627,63,yes,12,12,,
prompt1164,,135.94017100334167,518,buggy,None,9,,
prompt1165,,28.534059524536133,127,buggy,None,1248,,
prompt1166,0.5274884249402918,4.5225372314453125,19,no,94610,2350,2.396484375,0.07171630859375
prompt1167,0.0,14.441726446151733,70,yes,120,120,,
prompt1168,0.04582388288669439,44.214454650878906,194,no,85.33,20,0.67236328125,0.056549072265625
prompt1169,,36.00263071060181,162,buggy,None,2,,
prompt1170,,237.79822897911072,800,buggy,None,2,,
prompt1171,,39.365790367126465,173,buggy,None,3160,,
prompt1172,0.0,46.08385729789734,196,no,18,93,,
prompt1173,,62.88250923156738,264,buggy,None,10,,
prompt1174,,33.21429705619812,146,buggy,None,240,,
prompt1175,0.37200694283790886,51.509247064590454,218,no,22,16,1.078125,0.055755615234375
prompt1176,0.7437280835593902,2.9885261058807373,12,no,22.5,2,3.49951171875,0.096405029296875
prompt1177,0.0,75.17498588562012,316,no,8,17,,
prompt1178,0.0,13.770086765289307,67,no,10,17,,
prompt1179,0.5184957269459088,30.33690905570984,140,no,33.333333333333336,50,2.00703125,0.0701904296875
prompt1180,0.0,80.53829407691956,325,no,4207,5600,,
prompt1181,,53.55270433425903,234,buggy,None,20,,
prompt1182,,11.662657260894775,56,buggy,None,1800,,
prompt1183,0.6174357389111803,43.62895655632019,181,no,122,11,3.6634114583333335,0.09758504231770833
prompt1184,0.0,14.505170345306396,69,yes,306,306,,
prompt1185,,234.91286277770996,800,buggy,None,6,,
prompt1186,0.0,13.911886215209961,67,no,16,19,,
prompt1187,0.23633993402745532,83.49763226509094,345,no,22,5,0.6767578125,0.05377197265625
prompt1188,0.0,14.17366886138916,68,no,14,24,,
prompt1189,0.8904133431019479,1.6490955352783203,7,no,5,6,2.048828125,0.0618896484375
prompt1190,,58.669153690338135,242,buggy,None,19,,
prompt1191,,20.689399480819702,96,buggy,None,100,,
prompt1192,,18.648905277252197,85,buggy,None,280,,
prompt1193,0.15892187516123374,35.48920726776123,152,no,11.0,9,0.67724609375,0.05712890625
prompt1194,,15.172292709350586,70,buggy,None,1200,,
prompt1195,0.7615202158046079,4.063288688659668,17,no,247,320,2.1243489583333335,0.06601969401041667
prompt1196,0.0,30.617074966430664,141,yes,75,75,,
prompt1197,,233.75395441055298,800,buggy,None,2400,,
prompt1198,,10.018704891204834,44,buggy,None,140,,
prompt1199,,54.0670211315155,213,buggy,None,2,,
prompt1200,,3.448058605194092,16,buggy,None,8,,
prompt1201,0.0,29.103883504867554,133,no,44,42,,
prompt1202,,23.899571180343628,109,buggy,None,19,,
prompt1203,0.0,14.62272024154663,68,yes,240,240,,
prompt1204,0.0,65.8266327381134,271,no,252,168,,
prompt1205,0.6880416048589645,68.50376796722412,285,yes,4,4,1.912109375,0.063232421875
prompt1206,0.1230245182527278,26.959710121154785,121,no,60000,40000,1.076171875,0.057220458984375
prompt1207,,41.34908485412598,177,buggy,None,64,,
prompt1208,0.0,13.8832368850708,67,no,54,27,,
prompt1209,,24.59715485572815,101,buggy,None,29,,
prompt1210,0.0,38.97365427017212,172,no,276,288,,
prompt1211,,46.81640362739563,207,buggy,None,448,,
prompt1212,0.12674310617197573,17.12216854095459,78,no,160,150,1.064453125,0.069091796875
prompt1213,,55.94601058959961,236,buggy,None,31,,
prompt1214,,232.7629816532135,800,buggy,None,5,,
prompt1215,0.5757958317891952,39.74032640457153,166,no,30,36,1.21923828125,0.060028076171875
prompt1216,0.0,41.64686107635498,176,no,50,20,,
prompt1217,0.11987236594239041,27.724576950073242,124,no,129,75,0.67236328125,0.06463623046875
prompt1218,,44.247811794281006,185,buggy,None,225,,
prompt1219,,14.767097234725952,70,buggy,None,100,,
prompt1220,0.0,16.365204572677612,77,no,80,32,,
prompt1221,0.11922662841772522,12.256769895553589,55,yes,10,10,0.6748046875,0.053680419921875
prompt1222,0.0,21.509823322296143,100,yes,350,350,,
prompt1223,,0.255368709564209,0,buggy,None,8,,
prompt1224,0.858170054200459,1.6405694484710693,7,no,3,5,1.9189453125,0.061370849609375
prompt1225,0.0,7.531715631484985,36,no,6,3,,
prompt1226,0.0,45.33932042121887,196,no,150,90,,
prompt1227,,18.634459972381592,86,buggy,None,66,,
prompt1228,0.0,15.135106086730957,72,no,47,31,,
prompt1229,,22.429810047149658,104,buggy,None,36,,
prompt1230,0.0,34.003355503082275,146,yes,440,440,,
prompt1231,,23.788137197494507,109,buggy,None,70,,
prompt1232,0.0,19.96503210067749,93,yes,15,15,,
prompt1233,0.0,21.733882904052734,100,no,108,81,,
prompt1234,0.0,13.914245367050171,67,no,6,12,,
prompt1235,0.7564983670206635,11.2994544506073,52,yes,60,60,2.2880859375,0.0650634765625
prompt1236,0.0,44.91764450073242,194,no,46,84,,
prompt1237,0.0,15.165328025817871,72,yes,78,78,,
prompt1238,0.0,57.16970920562744,242,no,468,520,,
prompt1239,,1.6609606742858887,7,buggy,None,50,,
prompt1240,,0.2592325210571289,0,buggy,None,2,,
prompt1241,0.25078097321542203,24.305930614471436,114,no,6.1,8,0.677734375,0.0546875
prompt1242,,21.814157962799072,100,buggy,None,20,,
prompt1243,,5.109203100204468,24,buggy,None,50,,
prompt1244,,32.32412338256836,142,buggy,None,35,,
prompt1245,0.09926111178868935,35.63596057891846,158,no,116,96,1.0615234375,0.07012939453125
prompt1246,,45.87870788574219,203,buggy,None,3360,,
prompt1247,0.0,20.82321834564209,92,no,2,7,,
prompt1248,,29.584455013275146,127,buggy,None,750,,
prompt1249,0.7991843316747251,26.991560459136963,116,no,25,56,1.908203125,0.059051513671875
prompt1250,,11.472053289413452,55,buggy,None,22,,
prompt1251,,27.48095965385437,123,buggy,None,30,,
prompt1252,0.6462380828266314,1.6501615047454834,7,no,50,70,1.904296875,0.0665283203125
prompt1253,,19.57024121284485,92,buggy,None,120,,
prompt1254,,112.83654737472534,434,buggy,None,30,,
prompt1255,,1.6661052703857422,7,buggy,None,12,,
prompt1256,,119.75276160240173,452,buggy,None,15,,
prompt1257,,234.75100374221802,800,buggy,None,14,,
prompt1258,,231.8565390110016,800,buggy,None,60,,
prompt1259,0.0,14.8740713596344,70,no,360,7200,,
prompt1260,0.7808936602383625,3.460172176361084,15,no,10.0,5,2.5143229166666665,0.07045491536458333
prompt1261,,4.313894987106323,19,buggy,None,235,,
prompt1262,0.1613288510301278,11.258100032806396,52,no,375,12,1.759765625,0.0635986328125
prompt1263,0.0,39.431485414505005,166,no,560,500,,
prompt1264,0.0,58.26654410362244,231,no,480,210,,
prompt1265,,16.371458530426025,72,buggy,None,36,,
prompt1266,0.0,52.4827241897583,224,no,5.714285714285714,147,,
prompt1267,0.0,25.302565813064575,117,no,80,40,,
prompt1268,0.0,32.636141538619995,149,no,6,20,,
prompt1269,0.0,32.940842390060425,149,no,234,54,,
prompt1270,,235.7711853981018,800,buggy,None,3528,,
prompt1271,0.8940696691969089,1.8587687015533447,8,no,70,43,2.4482421875,0.06866455078125
prompt1272,,17.863308429718018,81,buggy,None,296,,
prompt1273,,16.77142858505249,78,buggy,None,27,,
prompt1274,0.0,20.933188676834106,97,no,30,38,,
prompt1275,,47.385608434677124,203,buggy,None,16,,
prompt1276,0.084890473216297,41.446534156799316,183,no,300,70,1.0654296875,0.06982421875
prompt1277,0.0,14.05749773979187,67,no,28,48,,
prompt1278,0.0,15.764917373657227,73,yes,665,665,,
prompt1279,0.13054427143898303,23.283674955368042,104,no,540.0,180,2.1884765625,0.080780029296875
prompt1280,,3.2525618076324463,15,buggy,None,7,,
prompt1281,0.0,23.025448322296143,107,yes,20,20,,
prompt1282,,41.68466544151306,183,buggy,None,12,,
prompt1283,0.0,22.980907917022705,106,yes,60,60,,
prompt1284,,34.11699056625366,147,buggy,None,25,,
prompt1285,,15.48698091506958,70,buggy,None,1218,,
prompt1286,,231.95473861694336,800,buggy,None,105,,
prompt1287,,86.03695464134216,353,buggy,None,84,,
prompt1288,,2.2663047313690186,10,buggy,None,34,,
prompt1289,,44.83785653114319,189,buggy,None,101,,
prompt1290,0.0,17.79000997543335,84,no,180,90,,
prompt1291,,57.05976629257202,249,buggy,None,27,,
prompt1292,0.0,34.20001411437988,156,no,70,67,,
prompt1293,,5.0466954708099365,24,buggy,None,140000,,
prompt1294,,17.1407470703125,76,buggy,None,36,,
prompt1295,,24.638986587524414,111,buggy,None,2,,
prompt1296,0.0,28.74729824066162,129,yes,335,335,,
prompt1297,,0.3067741394042969,0,buggy,None,60,,
prompt1298,0.0,42.29430174827576,189,no,29,31,,
prompt1299,0.0,27.782883167266846,126,yes,13,13,,
prompt1300,,23.988810300827026,111,buggy,None,120,,
prompt1301,,20.375579833984375,91,buggy,None,23,,
prompt1302,,15.895443677902222,73,buggy,None,72,,
prompt1303,,53.73995780944824,229,buggy,None,4,,
prompt1304,0.06137441654885855,23.598955154418945,107,no,7000,1000,0.67578125,0.053955078125
prompt1305,,2.8623619079589844,13,buggy,None,2325,,
prompt1306,,41.89155912399292,171,buggy,None,2,,
prompt1307,0.14194484860367287,21.919302940368652,102,no,24,8,0.67236328125,0.06207275390625
prompt1308,0.0,13.679871559143066,66,yes,30,30,,
prompt1309,0.0,22.81275463104248,104,no,1450,2280,,
prompt1310,0.0,18.15697956085205,82,no,8,64,,
prompt1311,,45.46427893638611,198,buggy,None,594,,
prompt1312,,19.787253379821777,92,buggy,None,180,,
prompt1313,,33.217575788497925,153,buggy,None,2,,
prompt1314,,235.36236119270325,800,buggy,None,8,,
prompt1315,,1.6732051372528076,7,buggy,None,5,,
prompt1316,0.7130944999563198,21.59349513053894,97,no,170,230,3.05078125,0.08262125651041667
prompt1317,0.0,10.510409832000732,51,yes,5,5,,
prompt1318,0.0,22.865710258483887,106,no,1.5,14,,
